41505.91,-51.794,124.493,432.315635,-0.001263,0.099694,-0.002472
41505.91,-51.705,130.47,432.105653,0.004227,0.099293,-0.004523
41505.91,-51.289,136.379,431.773533,0.00961,0.097436,-0.006537
41505.91,-50.556,142.136,431.322504,0.014757,0.094307,-0.008481
41505.91,-49.525,147.676,430.757671,0.019568,0.09019,-0.010325
41505.92,-48.216,152.946,430.085942,0.023974,0.085411,-0.012039
41505.92,-46.657,157.918,429.315917,0.027944,0.080287,-0.013596
41505.92,-44.872,162.579,428.457759,0.031471,0.075087,-0.014972
41505.92,-42.889,166.931,427.52303,0.034573,0.070017,-0.016145
41505.92,-40.731,170.986,426.524504,0.03728,0.065219,-0.017096
41505.92,-38.422,174.764,425.475963,0.039627,0.060782,-0.01781
41505.92,-35.982,178.288,424.391967,0.041653,0.056749,-0.018276
41505.92,-33.43,-178.417,423.287612,0.043396,0.053135,-0.018488
41505.92,-30.78,-175.327,422.178285,0.044889,0.049935,-0.018442
41505.92,-28.047,-172.417,421.079396,0.046165,0.047131,-0.018141
41505.92,-25.244,-169.664,420.006125,0.047249,0.044699,-0.01759
41505.92,-22.381,-167.046,418.973163,0.048164,0.042615,-0.016799
41505.92,-19.467,-164.544,417.994459,0.048928,0.040853,-0.015784
41505.92,-16.512,-162.138,417.082985,0.049558,0.039389,-0.014561
41505.93,-13.523,-159.812,416.250517,0.050065,0.038203,-0.013154
41505.93,-10.506,-157.548,415.507432,0.05046,0.037278,-0.011586
41505.93,-7.47,-155.333,414.862534,0.05075,0.036601,-0.009885
41505.93,-4.418,-153.152,414.322914,0.050941,0.03616,-0.008081
41505.93,-1.359,-150.989,413.893828,0.051035,0.03595,-0.006205
41505.93,1.704,-148.833,413.578626,0.051034,0.035966,-0.004289
41505.93,4.763,-146.669,413.378704,0.050939,0.03621,-0.002367
41505.93,7.815,-144.483,413.293497,0.050747,0.036685,-0.00047
41505.93,10.851,-142.262,413.320511,0.050455,0.037399,0.00137
41505.93,13.867,-139.99,413.455388,0.050056,0.038362,0.003122
41505.93,16.856,-137.653,413.692008,0.049543,0.039588,0.004758
41505.93,19.81,-135.234,414.02262,0.048905,0.041097,0.006252
41505.93,22.721,-132.716,414.438005,0.04813,0.042908,0.007581
41505.93,25.582,-130.079,414.927668,0.047202,0.045046,0.008725
41505.93,28.382,-127.303,415.480042,0.046099,0.047537,0.009669
41505.94,31.11,-124.367,416.082726,0.044801,0.050406,0.010401
41505.94,33.754,-121.246,416.722719,0.043278,0.053677,0.010912
41505.94,36.298,-117.917,417.386673,0.0415,0.057367,0.011199
41505.94,38.728,-114.354,418.061148,0.039431,0.061478,0.011263
41505.94,41.024,-110.531,418.732865,0.037032,0.065993,0.011107
41505.94,43.164,-106.427,419.388948,0.034266,0.070863,0.010742
41505.94,45.127,-102.023,420.017167,0.031095,0.075992,0.01018
41505.94,46.887,-97.306,420.606156,0.027491,0.081229,0.009436
41505.94,48.417,-92.277,421.145619,0.02344,0.086355,0.008531
41505.94,49.691,-86.951,421.626508,0.01895,0.091089,0.007486
41505.94,50.683,-81.361,422.041186,0.01406,0.095108,0.006326
41505.94,51.372,-75.559,422.383553,0.008842,0.098084,0.005078
41505.94,51.74,-69.617,422.649149,0.003404,0.099741,0.00377
41505.94,51.779,-63.62,422.835225,-0.002121,0.099912,0.00243
41505.95,51.487,-57.658,422.940781,-0.00759,0.098581,0.001089
41505.95,50.872,-51.818,422.966569,-0.012866,0.095882,-0.000226
